Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
35929.0,50223.83,31747.43,69232.91,56910.04,72035.56,58239.88,59706.24
35948.04,50233.22,31750.65,69236.94,56887.78,72049.5,58210.64,59708.12
35948.58,50245.56,31742.6,69272.34,56894.48,72069.89,58208.77,59712.15
35930.34,50245.82,31732.95,69287.63,56918.62,72067.47,58234.25,59712.15
35916.66,50231.34,31735.63,69262.15,56928.01,72043.6,58252.49,59709.73
35926.58,50223.56,31747.16,69231.31,56908.7,72029.39,58240.15,59711.07
35945.89,50236.44,31749.58,69234.79,56887.24,72041.72,58215.47,59714.56
35950.45,50250.65,31742.34,69268.32,56892.61,72060.5,58211.45,59712.15
35935.97,50246.09,31736.7,69283.61,56915.94,72058.35,58236.39,59706.24
35920.41,50229.19,31733.48,69262.15,56929.62,72040.92,58255.97,59707.85
35928.73,50224.1,31741.0,69234.79,56916.21,72035.56,58244.98,59713.49
35947.77,50242.87,31743.14,69242.3,56897.97,72053.79,58218.96,59714.29
35950.45,50257.36,31738.58,69278.24,56905.48,72074.72,58215.74,59714.83
35930.34,50253.6,31724.9,69297.56,56934.72,72075.79,58242.83,59713.75
35915.85,50235.63,31723.29,69276.1,56948.4,72057.82,58263.75,59713.49
35923.9,50232.15,31731.34,69244.72,56929.35,72044.41,58249.0,59712.95
35940.26,50245.02,31732.95,69247.67,56907.36,72057.82,58218.69,59712.15
35940.53,50260.31,31722.76,69281.73,56912.46,72079.54,58212.79,59709.73
35923.9,50257.63,31713.37,69298.9,56936.6,72078.47,58234.78,59704.64
35910.49,50240.73,31714.17,69275.29,56947.59,72058.09,58251.95,59703.29
35919.07,50236.7,31721.95,69247.4,56932.84,72049.77,58235.32,59702.49
35939.19,50244.48,31728.12,69251.96,56911.11,72063.99,58205.82,59698.73
35941.87,50256.82,31721.42,69285.22,56914.6,72083.84,58200.99,59696.05
35923.63,50261.38,31707.74,69302.92,56940.89,72083.03,58227.01,59695.78
35906.73,50249.04,31706.66,69279.85,56952.96,72064.26,58246.05,59695.52
35915.05,50241.53,31717.39,69246.06,56932.3,72047.63,58231.03,59697.93
35935.43,50250.38,31724.63,69246.06,56905.21,72054.06,58200.18,59697.93
35939.73,50263.26,31718.2,69276.9,56905.48,72069.89,58197.23,59697.12
35923.9,50257.89,31707.47,69294.34,56930.16,72069.89,58224.59,59694.98
35910.22,50243.95,31705.32,69273.68,56943.03,72050.04,58242.56,59694.17
35920.15,50236.17,31711.49,69244.98,56929.35,72042.26,58229.15,59695.25
35937.58,50247.43,31715.25,69248.47,56909.24,72058.35,58199.38,59694.98
35938.92,50263.8,31707.74,69279.59,56910.58,72076.06,58194.28,59690.69
35922.56,50256.82,31698.35,69297.29,56934.45,72075.52,58221.64,59684.79
35909.68,50242.87,31699.15,69274.49,56945.71,72055.4,58241.22,59681.84
35918.0,50240.46,31710.15,69237.74,56922.92,72036.36,58226.47,59685.05
35938.12,50250.65,31716.86,69236.94,56896.63,72044.67,58199.65,59686.4
35942.68,50263.53,31709.88,69272.08,56901.19,72065.86,58197.5,59685.59
35924.71,50259.24,31698.08,69291.66,56927.48,72066.67,58224.59,59683.18
35908.88,50244.75,31695.13,69271.81,56940.89,72048.43,58243.37,59683.98
35917.46,50241.0,31702.37,69240.69,56923.45,72038.24,58228.08,59683.71
35936.51,50250.65,31708.0,69243.11,56899.85,72051.65,58198.84,59683.71
35938.92,50266.75,31701.57,69274.22,56901.73,72069.35,58194.01,59684.25
35922.29,50264.33,31691.37,69291.92,56925.33,72068.28,58219.76,59682.37
35904.86,50250.65,31687.89,69270.47,56937.13,72048.43,58239.34,59681.57
35912.1,50247.17,31697.81,69235.06,56916.48,72031.26,58224.86,59680.23
35931.68,50257.36,31705.05,69233.72,56889.39,72039.04,58195.89,59677.54
35938.12,50266.21,31699.42,69264.83,56890.46,72056.48,58192.67,59678.08
35921.22,50262.99,31686.81,69284.41,56914.06,72055.67,58217.89,59673.52
35902.71,50251.99,31682.79,69264.57,56928.01,72035.56,58237.2,59674.33
35913.17,50247.7,31690.84,69230.23,56911.11,72023.49,58222.71,59676.47
35932.75,50258.16,31698.62,69230.23,56885.9,72034.21,58193.21,59677.54
35933.29,50268.09,31690.03,69263.22,56889.92,72052.45,58190.8,59678.62
35913.71,50268.36,31676.35,69283.07,56916.75,72052.72,58215.47,59677.54
35898.15,50254.94,31672.6,69264.3,56930.96,72034.21,58235.05,59676.47
35906.47,50248.24,31685.74,69232.11,56913.53,72020.53,58222.45,59676.47
35925.24,50257.63,31691.64,69233.99,56891.27,72030.73,58194.28,59675.94
35929.53,50271.84,31683.6,69266.98,56894.75,72051.65,58189.46,59673.25
35913.17,50263.26,31674.74,69287.63,56920.5,72051.65,58215.47,59672.18
35898.69,50247.43,31673.14,69268.05,56934.18,72031.8,58237.73,59670.3
35904.59,50247.17,31676.35,69237.47,56922.38,72023.49,58224.32,59664.13
35922.29,50259.24,31681.45,69239.62,56901.46,72037.16,58194.28,59664.13
35926.05,50275.06,31676.35,69270.73,56904.14,72056.48,58187.58,59668.16
35910.49,50269.43,31666.97,69288.97,56927.48,72054.06,58212.79,59666.55
35896.81,50251.73,31667.23,69266.71,56936.86,72031.0,58233.18,59664.4
35902.71,50245.56,31676.35,69233.45,56917.82,72014.37,58220.03,59666.55
35922.29,50256.82,31683.6,69230.77,56888.58,72019.73,58191.6,59667.62
35928.46,50267.01,31677.7,69261.35,56891.27,72038.77,58186.24,59666.55
35913.98,50267.55,31669.65,69277.71,56913.26,72035.82,58208.77,59664.67
35896.27,50255.48,31664.28,69255.45,56925.6,72013.02,58227.81,59661.45
35902.44,50247.17,31672.33,69225.94,56913.26,72002.3,58217.62,59664.94
35922.29,50255.48,31676.62,69229.43,56892.61,72018.12,58189.99,59667.35
35926.31,50272.38,31670.72,69261.08,56894.75,72038.51,58181.41,59662.52
35910.22,50273.45,31661.07,69279.32,56919.7,72037.16,58205.55,59659.84
35895.47,50256.02,31663.48,69258.13,56932.84,72014.63,58226.74,59662.26
35902.17,50248.77,31673.67,69223.53,56913.26,71998.0,58215.2,59662.79
35921.49,50260.31,31679.3,69221.92,56888.05,72007.12,58187.04,59662.52
35928.19,50271.04,31673.67,69253.84,56890.46,72025.63,58181.94,59663.33
35912.1,50268.89,31664.28,69273.42,56915.41,72025.09,58206.62,59662.79
35896.27,50255.48,31661.87,69255.71,56931.23,72005.78,58226.74,59662.79
35899.76,50242.87,31666.43,69227.01,56919.43,71996.13,58216.81,59666.82
35917.73,50254.94,31669.38,69227.28,56897.97,72009.0,58188.65,59667.89
35919.61,50274.79,31662.41,69258.93,56901.46,72028.85,58181.14,59665.47
35902.44,50272.91,31651.41,69278.24,56926.13,72028.85,58206.35,59664.13
35887.42,50256.29,31650.6,69258.4,56938.74,72008.73,58228.88,59665.47
35894.66,50245.29,31659.72,69225.94,56922.92,71993.98,58218.42,59667.35
35915.59,50255.48,31666.97,69224.6,56897.97,72002.56,58189.19,59664.67
35921.75,50269.7,31662.94,69255.45,56900.12,72022.41,58182.21,59660.65
35906.2,50272.91,31653.56,69276.9,56925.6,72024.29,58206.08,59654.75
35893.59,50258.97,31655.43,69258.93,56939.55,72004.98,58227.81,59654.48
35902.17,50250.12,31663.75,69225.94,56923.99,71992.1,58216.81,59661.18
35920.68,50261.38,31668.58,69224.06,56899.85,72004.44,58188.11,59664.13
35925.78,50274.52,31664.28,69253.84,56898.78,72021.07,58178.73,59661.99
35911.03,50274.26,31657.85,69271.54,56918.62,72016.78,58201.26,59658.23
35893.86,50258.7,31654.9,69251.69,56931.77,71997.47,58223.52,59658.77
35898.15,50252.53,31661.6,69220.58,56918.09,71984.86,58213.06,59662.52
35918.27,50266.21,31667.77,69218.7,56893.95,71995.59,58184.9,59664.94
35923.1,50278.01,31660.8,69250.35,56895.29,72016.24,58177.92,59665.74
35907.0,50275.6,31651.41,69270.47,56918.62,72018.12,58202.06,59664.67
35891.45,50261.38,31650.87,69250.89,56933.64,71997.47,58223.52,59663.33
35897.88,50256.02,31656.77,69221.11,56921.31,71987.01,58213.33,59660.11
35917.19,50270.23,31661.87,69223.53,56901.46,72003.37,58185.43,59660.65
35921.49,50279.89,31656.24,69256.25,56901.19,72024.83,58176.04,59663.06
35904.86,50277.74,31645.51,69276.9,56924.26,72025.63,58197.5,59662.52
35887.69,50263.53,31644.17,69256.79,56938.2,72006.05,58219.5,59661.99
35893.86,50256.02,31653.29,69224.06,56923.45,71989.96,58208.77,59663.6
35914.51,50263.53,31662.41,69219.5,56896.63,71995.59,58179.53,59663.87
35921.22,50272.38,31657.85,69249.54,56896.36,72013.29,58172.56,59661.72
35902.98,50273.18,31644.44,69269.39,56920.23,72013.02,58196.97,59659.31
35886.89,50260.31,31642.83,69249.81,56935.25,71991.3,58219.5,59658.5
35893.59,50251.73,31651.14,69217.36,56922.11,71977.35,58210.91,59660.11
35912.37,50262.72,31657.31,69216.02,56899.31,71987.81,58183.82,59661.18
35919.88,50275.33,31655.7,69244.72,56896.63,72004.44,58175.24,59660.11
35906.2,50274.26,31650.07,69262.69,56916.75,71999.61,58198.31,59659.04
35892.79,50256.29,31650.6,69242.03,56929.89,71976.55,58221.11,59661.45
35899.49,50250.65,31661.87,69207.43,56912.72,71956.7,58212.79,59660.92
35916.66,50256.82,31665.89,69204.48,56889.12,71965.28,58184.63,59661.99
35924.17,50268.36,31659.19,69236.94,56890.19,71984.86,58176.31,59663.33
35908.88,50272.91,31648.19,69256.79,56913.8,71984.33,58201.53,59657.96
35890.1,50263.53,31642.02,69238.55,56929.62,71965.01,58224.86,59657.43
35893.59,50254.94,31649.8,69207.7,56917.02,71951.87,58214.4,59664.67
35913.44,50263.53,31660.8,69205.29,56894.75,71962.87,58184.9,59668.69
35921.75,50271.04,31661.87,69233.18,56892.07,71978.16,58176.58,59667.08
35904.32,50269.43,31649.8,69254.1,56916.48,71978.69,58200.45,59667.89
35886.89,50260.58,31646.85,69237.47,56934.72,71960.19,58225.4,59670.3
35891.45,50250.92,31659.46,69203.41,56918.09,71941.95,58216.28,59672.72
35909.15,50258.16,31667.23,69195.9,56890.73,71948.12,58187.31,59675.94
35916.93,50271.04,31665.89,69224.87,56889.39,71965.82,58181.41,59678.62
35901.1,50269.96,31655.16,69246.06,56912.72,71967.43,58205.82,59678.89
35883.13,50256.02,31653.02,69228.09,56927.48,71946.77,58228.62,59680.5
35886.08,50248.77,31658.38,69198.05,56915.94,71935.24,58221.64,59683.45
35902.44,50257.36,31665.09,69196.44,56894.48,71949.99,58195.36,59687.47
35908.34,50268.09,31663.21,69225.4,56892.34,71970.65,58186.5,59687.47
35892.79,50264.6,31655.97,69246.06,56915.41,71970.11,58209.84,59686.66
35876.16,50250.38,31653.02,69227.55,56931.23,71951.33,58234.25,59686.4
35879.91,50239.39,31662.94,69193.49,56916.48,71935.24,58225.93,59691.49
35900.57,50245.56,31675.01,69186.24,56888.58,71939.8,58197.77,59698.73
35905.66,50258.43,31669.92,69217.36,56890.46,71961.26,58189.99,59700.88
35890.91,50256.55,31661.07,69241.5,56916.75,71967.16,58214.94,59700.08
35876.69,50242.61,31661.87,69227.01,56934.99,71950.53,58239.88,59699.54
35884.2,50239.39,31672.87,69195.36,56924.53,71938.46,58231.83,59706.78
35902.98,50248.77,31680.38,69193.22,56902.26,71949.99,58204.74,59710.8
35909.42,50260.84,31677.96,69224.33,56902.53,71969.3,58197.5,59710.8
35894.13,50261.65,31669.11,69248.2,56928.55,71972.52,58221.11,59711.34
35874.82,50248.24,31666.43,69231.57,56945.71,71955.09,58244.98,59714.56
35880.72,50240.46,31679.3,69197.78,56932.3,71939.26,58239.08,59717.24
35901.91,50246.63,31691.37,69188.93,56903.34,71945.16,58211.45,59719.66
35911.03,50259.5,31688.96,69216.55,56900.65,71963.94,58201.53,59721.0
35894.4,50255.21,31678.5,69239.35,56923.99,71966.62,58222.98,59718.58
35879.38,50241.26,31678.5,69224.33,56941.42,71949.19,58247.93,59721.0
35883.94,50232.41,31686.01,69191.61,56928.28,71935.78,58238.81,59726.9
35902.17,50246.63,31689.76,69190.8,56909.24,71950.26,58210.11,59730.38
35909.95,50264.33,31685.74,69225.67,56913.26,71977.08,58200.45,59729.85
35894.93,50261.38,31677.43,69250.08,56938.2,71982.45,58221.64,59729.85
35880.45,50245.29,31679.3,69233.45,56954.57,71961.26,58245.78,59730.92
35885.28,50231.88,31690.84,69199.12,56940.35,71943.02,58238.81,59734.41
35903.78,50243.68,31697.81,69191.34,56912.46,71947.31,58209.3,59735.75
35913.17,50262.99,31697.01,69217.09,56907.36,71960.72,58201.26,59735.21
35897.08,50264.33,31686.01,69242.84,56934.99,71965.82,58227.81,59736.29
35881.79,50249.58,31683.6,69228.09,56954.83,71948.38,58252.49,59737.89
35887.42,50240.73,31691.11,69196.44,56943.57,71933.9,58245.51,59739.77
35909.15,50250.65,31701.57,69192.41,56920.23,71944.36,58218.15,59741.11
35917.46,50263.8,31701.03,69220.31,56916.75,71963.67,58209.84,59736.29
35904.59,50261.92,31696.74,69242.03,56937.4,71964.21,58231.83,59732.53
35887.69,50247.43,31695.13,69225.4,56952.69,71943.02,58257.05,59735.48
35893.05,50237.51,31702.64,69191.88,56939.28,71926.12,58250.07,59742.99
35910.76,50245.29,31708.27,69186.51,56915.14,71933.63,58222.71,59748.36
35916.93,50262.19,31703.18,69217.36,56914.87,71954.55,58213.86,59748.09
35903.78,50264.06,31692.72,69242.3,56940.35,71961.26,58236.66,59746.48
35887.96,50250.92,31691.37,69227.28,56957.52,71944.9,58262.41,59745.14
35893.05,50238.85,31699.42,69195.9,56946.25,71932.56,58255.17,59748.89
35911.03,50248.24,31703.98,69190.0,56922.11,71943.29,58226.2,59751.31
35917.73,50264.87,31699.96,69219.24,56918.62,71964.21,58214.13,59750.23
35903.25,50267.01,31691.64,69243.91,56943.03,71969.84,58237.47,59749.96
35886.62,50252.53,31688.96,69230.77,56963.15,71954.55,58261.87,59751.57
35892.79,50244.75,31698.08,69198.85,56951.88,71939.26,58254.36,59752.38
35913.71,50250.65,31708.54,69194.02,56926.67,71945.16,58229.42,59752.65
35922.02,50264.87,31705.05,69226.48,56926.67,71968.5,58221.11,59752.91
35907.54,50260.84,31695.13,69252.76,56952.42,71974.67,58241.76,59751.84
35890.1,50251.99,31690.03,69239.62,56971.2,71958.58,58265.09,59754.52
35894.13,50247.7,31695.93,69208.78,56962.08,71947.85,58257.85,59759.08
35911.83,50258.43,31701.83,69205.56,56941.42,71961.26,58229.15,59760.69
35919.34,50272.65,31698.62,69235.6,56939.28,71982.18,58217.89,59758.01
35902.71,50273.18,31684.67,69261.08,56964.49,71987.01,58239.34,59752.91
35885.54,50259.77,31680.11,69249.01,56986.22,71974.94,58263.22,59753.72
35890.37,50250.12,31691.37,69214.14,56972.54,71956.97,58254.63,59753.18
35910.22,50253.6,31700.76,69205.29,56943.03,71959.92,58224.59,59755.33
35917.19,50264.06,31695.13,69235.06,56940.08,71982.72,58212.79,59756.13
35901.1,50270.23,31682.52,69261.88,56965.03,71991.3,58233.71,59753.45
35886.89,50258.16,31683.33,69246.33,56983.0,71975.21,58259.19,59752.65
35893.59,50247.7,31694.32,69212.8,56971.46,71960.45,58253.02,59755.06
35915.59,50252.8,31702.64,69207.7,56948.4,71971.45,58227.27,59751.84
35920.95,50266.75,31697.54,69236.67,56946.25,71990.76,58218.96,59749.16
35904.32,50268.09,31685.74,69260.81,56969.05,71992.64,58239.88,59748.89
35887.69,50258.97,31679.3,69245.25,56985.41,71974.67,58262.95,59745.94
35889.57,50248.77,31685.47,69211.46,56972.27,71958.31,58256.51,59745.4
35906.47,50254.94,31691.37,69203.68,56946.25,71963.14,58228.08,59744.87
35914.78,50270.77,31683.06,69231.57,56940.62,71980.84,58214.4,59741.92
35901.1,50274.26,31667.77,69257.59,56965.03,71986.2,58235.05,59740.31
35883.4,50262.19,31662.94,69244.18,56981.12,71967.7,58258.39,59739.24
35884.47,50254.41,31666.97,69211.19,56972.27,71953.75,58249.0,59740.31
35904.05,50263.53,31672.33,69206.09,56950.01,71965.01,58217.89,59738.43
35912.37,50277.47,31666.97,69234.79,56944.37,71984.86,58203.4,59730.92
35897.61,50278.82,31653.82,69260.01,56967.71,71990.23,58222.71,59729.31
35878.84,50264.6,31647.39,69247.4,56987.02,71974.67,58246.85,59731.99
35880.99,50250.92,31655.16,69213.6,56974.41,71956.7,58240.69,59733.07
35900.83,50261.38,31664.02,69205.82,56947.06,71960.45,58211.45,59733.6
35912.37,50276.4,31662.67,69233.72,56943.3,71980.57,58199.38,59730.92
35899.49,50280.96,31653.29,69254.64,56964.22,71983.25,58221.64,59729.04
35883.13,50268.09,31650.07,69240.69,56981.92,71965.82,58248.46,59727.97
35888.76,50257.63,31657.58,69210.12,56972.81,71951.87,58244.44,59728.24
35912.1,50264.87,31664.55,69203.41,56949.74,71961.26,58217.08,59730.38
35918.0,50282.57,31655.7,69231.57,56945.71,71980.84,58203.13,59727.7
35898.42,50287.94,31638.53,69256.25,56968.25,71987.28,58222.18,59722.87
35879.64,50273.45,31635.32,69242.3,56985.68,71967.96,58244.44,59717.78
35884.74,50258.43,31647.65,69205.82,56969.32,71945.16,58237.2,59715.63
35905.12,50260.04,31657.58,69194.56,56939.55,71946.24,58206.35,59718.58
35912.37,50278.01,31650.34,69221.65,56934.45,71965.82,58192.67,59716.44
35900.3,50286.33,31640.14,69246.86,56956.44,71971.45,58213.6,59710.27
35884.74,50272.11,31636.93,69234.52,56975.76,71952.41,58238.54,59708.93
35886.35,50264.87,31641.49,69204.75,56966.64,71937.92,58232.91,59711.61
35903.78,50274.26,31644.44,69201.26,56946.25,71950.8,58202.87,59712.68
35916.39,50290.89,31644.7,69229.96,56941.96,71971.18,58189.72,59709.19
35906.2,50288.47,31640.14,69251.15,56960.74,71971.45,58209.84,59705.71
35889.03,50269.16,31637.73,69237.47,56977.1,71951.6,58235.59,59705.44
35890.91,50264.33,31646.85,69202.61,56963.15,71930.95,58229.15,59706.24
35907.0,50275.33,31651.68,69190.54,56934.72,71933.09,58199.38,59706.51
35916.66,50290.08,31646.04,69217.63,56929.89,71953.21,58187.31,59705.98
35902.98,50292.76,31634.78,69241.5,56950.27,71958.04,58206.62,59701.95
35885.81,50279.89,31632.9,69228.62,56968.51,71941.14,58231.83,59697.66
35890.1,50265.67,31645.51,69193.49,56956.98,71922.37,58228.35,59702.22
35911.03,50271.57,31652.21,69185.71,56932.04,71930.68,58200.99,59706.51
35919.88,50281.23,31649.26,69216.55,56928.82,71952.41,58188.65,59705.17
35905.66,50293.3,31636.39,69242.3,56951.62,71958.31,58208.77,59703.03
35887.15,50284.98,31631.83,69229.7,56970.12,71944.63,58234.52,59706.78
35890.1,50276.13,31642.02,69196.44,56959.39,71926.39,58229.96,59709.73
35907.81,50282.84,31649.53,69186.24,56932.84,71929.61,58202.87,59710.0
35917.73,50296.52,31646.85,69210.38,56925.6,71947.04,58188.92,59708.39
35903.52,50297.32,31633.98,69234.26,56946.25,71951.87,58208.77,59705.17
35884.47,50284.18,31628.34,69222.19,56965.03,71934.7,58234.78,59702.49
35888.5,50271.57,31636.39,69189.73,56956.18,71918.07,58231.57,59704.37
35908.34,50277.74,31642.29,69182.22,56933.11,71927.73,58203.67,59706.24
35918.54,50293.84,31640.14,69211.46,56928.01,71946.77,58190.53,59705.71
35904.59,50303.49,31629.68,69235.33,56948.4,71950.26,58209.04,59701.68
35886.35,50288.47,31626.2,69221.38,56966.37,71931.22,58235.05,59696.59
35887.42,50276.4,31632.9,69187.05,56956.18,71913.51,58230.76,59700.08
35906.73,50280.69,31643.36,69177.93,56930.69,71918.61,58202.87,59704.64
35920.41,50288.47,31645.24,69205.82,56925.06,71935.78,58191.06,59704.64
35909.68,50290.08,31636.93,69231.31,56946.52,71939.53,58213.06,59700.88
35889.57,50276.67,31632.1,69220.04,56967.17,71923.71,58239.88,59701.42
35891.45,50262.72,31637.73,69190.8,56960.47,71910.83,58238.0,59705.98
35909.68,50284.18,31641.75,69181.95,56937.94,71920.22,58207.96,59708.12
35921.49,50301.08,31640.95,69209.85,56932.04,71941.95,58192.41,59707.05
35912.37,50298.13,31634.24,69236.4,56952.96,71947.04,58213.6,59705.17
35892.52,50284.18,31629.95,69226.75,56972.0,71930.95,58239.08,59705.71
35894.93,50272.91,31640.41,69192.41,56960.47,71911.37,58232.91,59707.59
35912.64,50282.03,31649.26,69179.81,56933.38,71910.56,58205.55,59706.78
35921.75,50298.4,31645.78,69206.36,56927.48,71928.27,58192.67,59705.71
35908.08,50303.76,31633.71,69234.26,56950.54,71935.24,58212.25,59707.05
35889.03,50286.33,31628.34,69223.26,56970.12,71919.15,58236.39,59707.85
35893.05,50276.4,31636.39,69188.66,56959.66,71900.37,58231.57,59707.32
35911.83,50288.47,31639.61,69179.27,56936.06,71907.61,58202.06,59708.39
35920.95,50302.42,31636.93,69207.43,56931.5,71929.61,58188.38,59708.93
35906.2,50304.56,31624.59,69236.13,56954.83,71937.92,58207.96,59704.1
35887.42,50290.89,31618.69,69224.6,56973.07,71920.49,58234.25,59702.22
35888.76,50278.28,31625.39,69187.32,56958.32,71901.18,58227.81,59703.03
35904.86,50284.72,31635.85,69176.59,56933.11,71903.32,58202.33,59707.05
35915.05,50296.25,31631.56,69203.41,56928.28,71924.51,58189.99,59706.78
35901.37,50299.47,31618.95,69230.77,56951.62,71934.17,58210.91,59705.98
35881.52,50289.81,31612.52,69223.26,56974.41,71921.83,58236.93,59705.44
35883.4,50280.69,31619.76,69192.68,56968.78,71908.15,58234.25,59708.93
35903.52,50288.47,31627.54,69184.1,56947.59,71917.81,58206.35,59711.61
35915.32,50301.35,31629.68,69207.97,56940.62,71935.78,58190.26,59708.93
35904.86,50301.08,31622.44,69232.91,56961.0,71939.26,58210.11,59705.44
35886.35,50289.54,31620.03,69222.19,56978.71,71921.83,58235.86,59703.03
35889.03,50276.4,31628.88,69185.71,56963.69,71899.3,58231.83,59702.22
35909.42,50281.23,31639.61,69172.3,56934.72,71898.23,58204.48,59701.42
35917.73,50298.4,31632.1,69198.85,56928.28,71917.81,58190.26,59703.56
35907.0,50302.15,31624.05,69225.4,56947.06,71922.9,58207.69,59703.03
35890.91,50289.54,31622.17,69216.02,56964.76,71903.59,58234.78,59700.08
35892.25,50278.28,31628.88,69180.61,56954.57,71884.82,58233.71,59701.15
35911.03,50287.13,31636.12,69170.15,56931.5,71892.06,58205.82,59705.98
35921.49,50299.47,31633.44,69197.24,56925.87,71912.98,58191.33,59708.93
35909.68,50298.4,31624.32,69225.67,56947.59,71919.68,58211.45,59707.59
35891.98,50288.47,31622.17,69217.09,56967.17,71902.79,58239.61,59706.78
35893.32,50278.28,31631.02,69181.42,56955.91,71882.67,58235.59,59707.32
35911.56,50283.91,31641.75,69166.93,56926.13,71882.13,58207.43,59708.12
35921.22,50294.91,31636.93,69194.56,56920.23,71903.59,58192.67,59709.73
35907.81,50303.49,31621.64,69226.48,56945.45,71915.12,58211.99,59710.0
35887.96,50294.91,31616.81,69216.82,56965.83,71901.71,58239.34,59710.27
35892.79,50280.16,31629.68,69181.95,56955.64,71882.94,58239.08,59714.29
35913.44,50286.86,31638.27,69170.42,56930.69,71890.18,58210.64,59715.36
35919.88,50302.96,31630.22,69198.58,56926.13,71914.32,58195.89,59714.02
35905.66,50308.05,31617.08,69227.55,56946.79,71923.98,58212.25,59712.15
35889.57,50296.52,31618.42,69217.63,56965.03,71906.81,58237.73,59710.8
35892.25,50284.18,31632.63,69181.15,56952.15,71886.16,58235.86,59710.54
35908.88,50287.13,31639.34,69167.74,56925.6,71887.77,58209.84,59709.73
35918.8,50301.08,31634.51,69196.44,56920.5,71911.1,58196.97,59710.27
35908.34,50304.03,31626.46,69226.75,56943.03,71921.56,58217.62,59715.1
35890.37,50292.23,31623.25,69221.38,56965.56,71907.08,58244.98,59718.05
35890.1,50282.3,31628.34,69190.0,56960.74,71892.59,58244.98,59719.92
35908.08,50290.35,31637.73,69181.42,56939.55,71902.79,58217.62,59728.51
35918.8,50303.76,31637.19,69209.58,56934.45,71925.58,58202.87,59730.65
35907.27,50308.32,31628.61,69238.82,56956.44,71935.24,58219.5,59731.19
35889.03,50294.64,31627.54,69229.96,56976.02,71918.61,58245.51,59732.26
35890.64,50283.64,31636.93,69194.56,56964.76,71899.57,58244.17,59731.99
35908.88,50289.81,31648.73,69179.54,56935.52,71899.57,58216.81,59733.6
35919.61,50302.96,31649.26,69203.95,56928.01,71918.34,58202.06,59736.29
35908.34,50304.56,31639.61,69231.84,56950.27,71927.73,58221.64,59736.29
35889.57,50293.03,31634.51,69224.6,56971.2,71913.51,58249.27,59731.73
35890.1,50282.3,31643.09,69191.07,56962.88,71895.54,58247.93,59736.55
35908.88,50287.4,31653.02,69179.0,56939.81,71902.25,58221.91,59744.6
35921.22,50300.81,31653.82,69205.29,56933.64,71924.24,58206.89,59747.82
35909.42,50304.56,31645.24,69234.26,56954.03,71930.95,58224.59,59747.01
35890.91,50291.15,31642.29,69224.87,56973.88,71913.78,58253.83,59746.48
35893.32,50279.08,31654.36,69190.0,56966.9,71894.74,58256.51,59751.31
35913.17,50281.5,31669.65,69173.37,56937.94,71892.86,58229.69,59755.87
35926.31,50293.03,31667.77,69197.24,56927.48,71908.69,58212.25,59754.52
35912.9,50301.08,31653.02,69226.75,56950.27,71918.34,58230.49,59751.57
35894.66,50291.15,31649.8,69219.24,56971.73,71901.71,58258.39,59753.18
35894.93,50280.96,31657.85,69186.51,56965.29,71883.74,58258.39,59755.06
35914.51,50285.25,31666.97,69173.91,56942.5,71891.25,58231.83,59757.74
35927.92,50296.52,31665.63,69202.07,56938.2,71914.86,58216.55,59759.89
35916.93,50299.74,31659.19,69230.77,56956.98,71922.63,58234.25,59757.74
35897.61,50289.54,31655.16,69221.38,56976.29,71905.74,58260.8,59753.72
35896.54,50279.62,31658.65,69190.27,56972.0,71889.11,58261.07,59758.82
35913.17,50284.18,31665.89,69179.27,56948.4,71894.2,58234.52,59763.11
35925.78,50300.54,31664.28,69204.48,56939.81,71914.05,58217.08,59763.38
35916.93,50302.42,31656.51,69232.11,56960.47,71923.98,58234.25,59762.84
35899.76,50288.2,31655.16,69224.06,56980.58,71909.49,58263.22,59763.38
35898.42,50280.96,31659.19,69191.88,56974.41,71892.33,58265.36,59765.25
35917.73,50288.2,31666.7,69177.66,56950.81,71899.03,58236.93,59764.45
35930.61,50302.42,31665.89,69203.95,56943.03,71921.56,58217.35,59763.38
35920.68,50305.1,31654.9,69232.11,56961.54,71931.49,58233.98,59763.64
35906.47,50292.23,31654.36,69223.53,56980.85,71915.39,58260.8,59763.91
35906.2,50282.3,31665.09,69191.34,56973.61,71894.2,58263.22,59767.94
35923.36,50286.86,31675.28,69176.05,56946.79,71895.01,58237.73,59770.08
35935.43,50300.81,31673.4,69200.73,56939.01,71915.39,58222.18,59770.89
35926.31,50305.91,31664.02,69231.84,56961.54,71926.39,58240.95,59770.62
35909.15,50295.18,31659.19,69226.21,56983.27,71913.51,58269.92,59770.62
35909.95,50283.64,31666.97,69191.61,56975.49,71893.13,58269.92,59771.42
35927.92,50289.81,31673.14,69179.81,56952.96,71897.15,58241.76,59771.42
35939.19,50304.56,31671.79,69204.48,56944.37,71918.34,58222.18,59770.89
35929.26,50308.59,31662.94,69233.45,56963.95,71926.39,58239.34,59770.08
35912.64,50294.64,31658.92,69227.55,56985.68,71911.1,58265.9,59768.74
35913.71,50283.64,31669.11,69193.75,56978.44,71890.72,58265.36,59767.94
35930.87,50288.74,31680.91,69177.66,56950.27,71890.45,58239.08,59769.81
35944.82,50301.08,31679.84,69198.58,56938.74,71905.47,58222.71,59770.89
35934.9,50304.03,31667.77,69229.43,56960.74,71915.66,58240.95,59772.5
